sentence_id,token_id,token,source_label,annotator_1,annotator_2,annotator_3
1078395225280794624,30,محمود,AR-LAT,AR,AR,AR
1078395225280794624,31,،,OTHER,OTHER,OTHER,OTHER
1078395225280794624,32,الشيخ,AR-LAT,AR,AR,AR
1078395225280794624,33,،,OTHER,OTHER,OTHER,OTHER
1078395225280794624,34,مومن,AR-LAT,AR,AR,AR
1078395225280794624,35,،,OTHER,OTHER,OTHER,OTHER
1078395225280794624,36,مروان,AR-LAT,AR,AR,AR
1388246237934202881,1,مجنون,AR-LAT,AR,AR,AR
1388246237934202881,2,😂,OTHER,OTHER,OTHER,OTHER
1384630900416253952,1,انهيار,AR-LAT,AR,AR,AR
1384630900416253952,2,السوبر,AR-LAT,AR,AR,AR
1384630900416253952,3,ليغ,AR-LAT,AR,AR,AR
1384630900416253952,4,اسرع,AR-LAT,AR,AR,AR
1384630900416253952,5,من,AR-LAT,AR,AR,AR
1384630900416253952,6,انهيار,AR-LAT,AR,AR,AR
1384630900416253952,7,الليرة,AR-LAT,AR,AR,AR
1384630900416253952,8,.,OTHER,OTHER,OTHER,OTHER
1399806244995670016,1,ايتُها,AR-LAT,AR,AR,AR
1399806244995670016,2,الطاقة,AR-LAT,AR,AR,AR
1399806244995670016,3,الإيجابية,AR-LAT,AR,AR,AR
1399806244995670016,4,Hug,EN,EN,EN,EN
1399806244995670016,5,me,EN,EN,EN,EN
1405101973150515214,1,هي,AR-LAT,AR,AR,AR
1405101973150515214,2,دي,AR-LAT,AR,AR,AR
1405101973150515214,3,اخرتها,AR-LAT,AR,AR,AR
1405101973150515214,4,؟,OTHER,OTHER,OTHER,OTHER
1405101973150515214,5,هتخبي,AR-LAT,AR,AR,AR
1405101973150515214,6,عليا,AR-LAT,AR,AR,AR
1405101973150515214,7,خلاص,AR-LAT,AR,AR,AR
1405101973150515214,8,؟,OTHER,OTHER,OTHER,OTHER
1405101973150515214,9,طب…,AR-LAT,AR,AR,AR
1265673844070719489,1,اخواتي,AR-LAT,AR,AR,AR
1265673844070719489,2,اللي,AR-LAT,AR,AR,AR
1265673844070719489,3,شرفوني,AR-LAT,AR,AR,AR
1265673844070719489,4,😋,OTHER,OTHER,OTHER,OTHER
1265673844070719489,5,❤,OTHER,OTHER,OTHER,OTHER
1265673844070719489,6,❤,OTHER,OTHER,OTHER,OTHER
1265673844070719489,7,❤,OTHER,OTHER,OTHER,OTHER
1395877034119864320,1,انا,AR-LAT,AR,AR,AR
1395877034119864320,2,قصدي,AR-LAT,AR,AR,AR
1395877034119864320,3,ان,AR-LAT,AR,AR,AR
1395877034119864320,4,مفيهاش,AR-LAT,AR,AR,AR
1395877034119864320,5,حضور,AR-LAT,AR,AR,AR
1395877034119864320,6,مستشفى,AR-LAT,AR,AR,AR
1395877034119864320,7,فبيتهيألي,AR-LAT,AR,AR,AR
1395877034119864320,8,متحسبش,AR-LAT,AR,AR,AR
1395877034119864320,9,clinical,EN,EN,EN,EN
1395877034119864320,10,attachment,,EN,EN,EN
1395877034119864320,11,ولا,AR-LAT,AR,AR,AR
1395877034119864320,12,اية,AR-LAT,AR,AR,AR
1395877034119864320,13,🤔,OTHER,OTHER,OTHER,OTHER
1259598356562817026,1,البقاء,AR-LAT,AR,AR,AR
1259598356562817026,2,و,AR-LAT,AR,AR,AR
1259598356562817026,3,الدوام,AR-LAT,AR,AR,AR
1259598356562817026,4,لله,AR-LAT,AR,AR,AR
1259598356562817026,5,ربنا,AR-LAT,AR,AR,AR
1259598356562817026,6,يرحمه,AR-LAT,AR,AR,AR
1259598356562817026,7,يارب,AR-LAT,AR,AR,AR
fzqbz33,1,بتحدّد,AR-LAT,AR,AR,AR
fzqbz33,2,السلام,AR-LAT,AR,AR,AR
fzqbz33,3,الامني,AR-LAT,AR,AR,AR
1382071944846131201,1,So,EN,EN,EN,EN
1382071944846131201,2,make,EN,EN,EN,EN
1382071944846131201,3,this,EN,EN,EN,EN
1382071944846131201,4,Ramadan,FR,EN,EN,EN
1382071944846131201,5,be,EN,EN,EN,EN
1382071944846131201,6,a,EN,EN,EN,EN
1382071944846131201,7,month,EN,EN,EN,EN
1382071944846131201,8,where,EN,EN,EN,EN
1382071944846131201,9,you,EN,EN,EN,EN
1382071944846131201,10,build,EN,EN,EN,EN
1382071944846131201,11,new,EN,EN,EN,EN
1382071944846131201,12,habits,EN,EN,EN,EN
1382071944846131201,13,and,EN,EN,EN,EN
1382071944846131201,14,leave,EN,EN,EN,EN
1382071944846131201,15,the,EN,EN,EN,EN
1382071944846131201,16,bad…,EN,EN,EN,EN
1382071944846131201,17,ones,EN,EN,EN,EN
1382071944846131201,18,إن,AR-LAT,AR,AR,AR
1382071944846131201,19,شاء,AR-LAT,AR,AR,AR
1382071944846131201,20,الله,AR-LAT,AR,AR,AR
1257755276456923136,1,دي,AR-LAT,AR,AR,AR
1257755276456923136,2,ست,AR-LAT,AR,AR,AR
1257755276456923136,3,الكل,AR-LAT,AR,AR,AR
1257755276456923136,4,دي,AR-LAT,AR,AR,AR
fwpa791,1,eh,,AR-LAT,AR-LAT,AR-LAT
fwpa791,2,lek,,AR-LAT,AR-LAT,AR-LAT
fwpa791,3,waynon,,AR-LAT,AR-LAT,AR-LAT
fwpa791,4,bl,,AR-LAT,AR-LAT,AR-LAT
fwpa791,5,parlement,AR,EN,EN,AR-LAT
1266476209564798976,1,﴿,OTHER,OTHER,OTHER,OTHER
1266476209564798976,2,وَهُوَ,AR-LAT,AR,AR,AR
1266476209564798976,3,أَرحَمُ,AR-LAT,AR,AR,AR
1266476209564798976,4,الرّاحِمينَ﴾,AR-LAT,AR,AR,AR
1379903826589810696,1,لما,AR-LAT,AR,AR,AR
1379903826589810696,2,تتفرج,AR-LAT,AR,AR,AR
1379903826589810696,3,على,AR-LAT,AR,AR,AR
1379903826589810696,4,ماتش,AR-LAT,AR,AR,AR
1379903826589810696,5,بايرن,AR-LAT,AR,AR,AR
1379903826589810696,6,وسان,AR-LAT,AR,AR,AR
1379903826589810696,7,جيرمان,AR-LAT,AR,AR,AR
1379903826589810696,8,*,OTHER,OTHER,OTHER,OTHER
1379903826589810696,9,أنا,AR-LAT,AR,AR,AR
1379903826589810696,10,متمزج,AR-LAT,AR,AR,AR
1379903826589810696,11,ناو,AR-LAT,AR,AR,AR
1391721616325947395,1,سنبقي,AR-LAT,AR,AR,AR
1391721616325947395,2,وهما,AR-LAT,AR,AR,AR
1391721616325947395,3,راحلون,AR-LAT,AR,AR,AR
1391721616325947395,4,.,AR-LAT,OTHER,OTHER,OTHER
1380639405187158021,1,و,AR-LAT,AR,AR,AR
1380639405187158021,2,بعدك,AR-LAT,AR,AR,AR
1380639405187158021,3,كان,AR-LAT,AR,AR,AR
1380639405187158021,4,هيجي,AR-LAT,AR,AR,AR
1380639405187158021,5,الخير,AR-LAT,AR,AR,AR
1380639405187158021,6,منين,AR-LAT,AR,AR,AR
1400230250206859268,1,للتذكير,AR-LAT,AR,AR,AR
1400230250206859268,2,الشباب,AR-LAT,AR,AR,AR
1400230250206859268,3,اللي,AR-LAT,AR,AR,AR
1400230250206859268,4,اعتقلوهم,AR-LAT,AR,AR,AR
1400230250206859268,5,في,AR-LAT,AR,AR,AR
1400230250206859268,6,هاظ,AR-LAT,AR,AR,AR
1400230250206859268,7,اليوم,AR-LAT,AR,AR,AR
1400230250206859268,8,لليوم,AR-LAT,AR,AR,AR
1400230250206859268,9,معتقلين,AR-LAT,AR,AR,AR
1400230250206859268,10,في,AR-LAT,AR,AR,AR
1400230250206859268,11,عسقلان,AR-LAT,AR,AR,AR
1400230250206859268,12,.,OTHER,OTHER,OTHER,OTHER
441307853119574016,1,يا,AR-LAT,AR,AR,AR
441307853119574016,2,إعلام,AR-LAT,AR,AR,AR
441307853119574016,3,يا,AR-LAT,AR,AR,AR
441307853119574016,4,كداب,AR-LAT,AR,AR,AR
441307853119574016,5,..,OTHER,OTHER,OTHER,OTHER
1320286963803578368,1,رسول,AR-LAT,AR,AR,AR
1320286963803578368,2,الله,AR-LAT,AR,AR,AR
1320286963803578368,3,نور,AR-LAT,AR,AR,AR
1320286963803578368,4,لا,AR-LAT,AR,AR,AR
1320286963803578368,5,يضاهى,AR-LAT,AR,AR,AR
1320286963803578368,6,يفوق,AR-LAT,AR,AR,AR
1320286963803578368,7,الشمس,AR-LAT,AR,AR,AR
1320286963803578368,8,في,AR-LAT,AR,AR,AR
1320286963803578368,9,اجلى,AR-LAT,AR,AR,AR
1320286963803578368,10,ضحاها,AR-LAT,AR,AR,AR
1320286963803578368,11,فلا,AR-LAT,AR,AR,AR
1320286963803578368,12,يخبو,AR-LAT,AR,AR,AR
1320286963803578368,13,اذا,AR-LAT,AR,AR,AR
1320286963803578368,14,ما,AR-LAT,AR,AR,AR
1320286963803578368,15,الشمس,AR-LAT,AR,AR,AR
1320286963803578368,16,جائت,AR-LAT,AR,AR,AR
1320286963803578368,17,ولا,AR-LAT,AR,AR,AR
1320286963803578368,18,القمر,AR-LAT,AR,AR,AR
1320286963803578368,19,المنير,AR-LAT,AR,AR,AR
1320286963803578368,20,اذا,AR-LAT,AR,AR,AR
1320286963803578368,21,تلاها,AR-LAT,AR,AR,AR
1320286963803578368,22,فيا,AR-LAT,AR,AR,AR
1320286963803578368,23,ريحان,AR-LAT,AR,AR,AR
1320286963803578368,24,قلبي,AR-LAT,AR,AR,AR
1320286963803578368,25,يا,AR-LAT,AR,AR,AR
1320286963803578368,26,حبيبي,AR-LAT,AR,AR,AR
1320286963803578368,27,و,AR-LAT,AR,AR,AR
1320286963803578368,28,يا,AR-LAT,AR,AR,AR
1320286963803578368,29,طب,AR-LAT,AR,AR,AR
1320286963803578368,30,النفوس,AR-LAT,AR,AR,AR
1320286963803578368,31,و,AR-LAT,AR,AR,AR
1320286963803578368,32,يا,AR-LAT,AR,AR,AR
1320286963803578368,33,دواها,AR-LAT,AR,AR,AR
1320286963803578368,34,لقد,AR-LAT,AR,AR,AR
1320286963803578368,35,حازت,AR-LAT,AR,AR,AR
1320286963803578368,36,صفاتك,AR-LAT,AR,AR,AR
1320286963803578368,37,كل,AR-LAT,AR,AR,AR
1320286963803578368,38,فضل,AR-LAT,AR,AR,AR
1320286963803578368,39,تعالى,AR-LAT,AR,AR,AR
1320286963803578368,40,من,AR-LAT,AR,AR,AR
1320286963803578368,41,بحكمته,AR-LAT,AR,AR,AR
1320286963803578368,42,رعاها,AR-LAT,AR,AR,AR
1320286963803578368,43,تعالى,AR-LAT,AR,AR,AR
1320286963803578368,44,الله,AR-LAT,AR,AR,AR
1320286963803578368,45,اهدانا,AR-LAT,AR,AR,AR
1320286963803578368,46,نبيا,AR-LAT,AR,AR,AR
1320286963803578368,47,و,AR-LAT,AR,AR,AR
1320286963803578368,48,اكرمنا,AR-LAT,AR,AR,AR
1320286963803578368,49,بخير,AR-LAT,AR,AR,AR
1320286963803578368,50,الخلق,AR-LAT,AR,AR,AR
1320286963803578368,51,طه,AR-LAT,AR,AR,AR
1394726386850480138,1,مين,AR-LAT,AR,AR,AR
1394726386850480138,2,اشطر,AR-LAT,AR,AR,AR
1394726386850480138,3,كيس,AR-LAT,AR,AR,AR
1394726386850480138,4,زبالة,AR-LAT,AR,AR,AR
1394726386850480138,5,😍,OTHER,OTHER,OTHER,OTHER
1405792286043164673,1,هالبلد,AR-LAT,AR,AR,AR
1405792286043164673,2,طول,AR-LAT,AR,AR,AR
1405792286043164673,3,عمره,AR-LAT,AR,AR,AR
1405792286043164673,4,من,AR-LAT,AR,AR,AR
1405792286043164673,5,اول,AR-LAT,AR,AR,AR
1405792286043164673,6,ما,AR-LAT,AR,AR,AR
1405792286043164673,7,انوجد,AR-LAT,AR,AR,AR
1405792286043164673,8,عالخريطة,AR-LAT,AR,AR,AR
1405792286043164673,9,ما,AR-LAT,AR,AR,AR
1405792286043164673,10,بتنحل,AR-LAT,AR,AR,AR
1405792286043164673,11,مشاكله,AR-LAT,AR,AR,AR
1405792286043164673,12,إلا,AR-LAT,AR,AR,AR
1405792286043164673,13,ليوقع,AR-LAT,AR,AR,AR
1405792286043164673,14,بالمصايب,AR-LAT,AR,AR,AR
1405792286043164673,15,الكبيرة,AR-LAT,AR,AR,AR
1396248961720229892,1,وبروح,AR-LAT,AR,AR,AR
1396248961720229892,2,كل,AR-LAT,AR,AR,AR
1396248961720229892,3,حاجه,AR-LAT,AR,AR,AR
1396248961720229892,4,متأخره,AR-LAT,AR,AR,AR
1396248961720229892,5,حتي,AR-LAT,AR,AR,AR
1396248961720229892,6,الامتحانات,AR-LAT,AR,AR,AR
1396248961720229892,7,بسبب,AR-LAT,AR,AR,AR
1396248961720229892,8,الموضوع,AR-LAT,AR,AR,AR
1396248961720229892,9,دا,AR-LAT,AR,AR,AR
1312942261290905600,1,ازاي,AR-LAT,AR,AR,AR
1312942261290905600,2,ممكن,AR-LAT,AR,AR,AR
1312942261290905600,3,اقسم,AR-LAT,AR,AR,AR
1312942261290905600,4,2500,OTHER,OTHER,OTHER,OTHER
1312942261290905600,5,ج,AR-LAT,AR,AR,AR
1312942261290905600,6,على,AR-LAT,AR,AR,AR
1312942261290905600,7,30,OTHER,OTHER,OTHER,OTHER
1312942261290905600,8,يوم,AR-LAT,AR,AR,AR
1312942261290905600,9,هيلب,AR-LAT,AR,AR,AR
1312942261290905600,10,ساعات,AR-LAT,AR,AR,AR
1312942261290905600,11,ناس,AR-LAT,AR,AR,AR
1312942261290905600,12,بتبقى,AR-LAT,AR,AR,AR
1312942261290905600,13,عاملة,AR-LAT,AR,AR,AR
1312942261290905600,14,جدول,AR-LAT,AR,AR,AR
1312942261290905600,15,تفيد,AR-LAT,AR,AR,AR
1312942261290905600,16,بيه,AR-LAT,AR,AR,AR
1312942261290905600,17,غيرها,AR-LAT,AR,AR,AR
1312942261290905600,18,..,OTHER,OTHER,OTHER,OTHER
1312942261290905600,19,—,OTHER,OTHER,OTHER,OTHER
1312942261290905600,20,للأسف,OTHER,AR,AR,AR
1312942261290905600,21,انا,AR-LAT,AR,AR,AR
1312942261290905600,22,مش,AR-LAT,AR,AR,AR
1312942261290905600,23,مدبر,AR-LAT,AR,AR,AR
1312942261290905600,24,خالص,AR-LAT,AR,AR,AR
1312942261290905600,25,بس,AR-LAT,AR,AR,AR
1312942261290905600,26,يعني,AR-LAT,AR,AR,AR
1312942261290905600,27,ممكن,AR-LAT,AR,AR,AR
1312942261290905600,28,نقسم,AR-LAT,AR,AR,AR
1312942261290905600,29,الاحتياجات,AR-LAT,AR,AR,AR
1312942261290905600,30,لأساسية,AR-LAT,AR,AR,AR
1312942261290905600,31,ورفاهية,AR-LAT,AR,AR,AR
1312942261290905600,32,وخلي,AR-LAT,AR,AR,AR
1312942261290905600,33,الرفاهيات,AR-LAT,AR,AR,AR
1312942261290905600,34,لأخر,AR-LAT,AR,AR,AR
1312942261290905600,35,الشهر,AR-LAT,AR,AR,AR
1312942261290905600,36,لو,AR-LAT,AR,AR,AR
1312942261290905600,37,اتبقى,AR-LAT,AR,AR,AR
1312942261290905600,38,ليها,AR-LAT,AR,AR,AR
1312942261290905600,39,فلوس,AR-LAT,AR,AR,AR
1312942261290905600,40,وبلاش,AR-LAT,AR,AR,AR
1312942261290905600,41,اكل,AR-LAT,AR,AR,AR
1312942261290905600,42,برا,AR-LAT,AR,AR,AR
1312942261290905600,43,كتير,AR-LAT,AR,AR,AR
1312942261290905600,44,ولا,AR-LAT,AR,AR,AR
1312942261290905600,45,اوردرات,AR-LAT,AR,AR,AR
1312942261290905600,46,او…,AR-LAT,AR,AR,AR
1388133295012159492,1,اخويا,AR-LAT,AR,AR,AR
1388133295012159492,2,ابو,AR-LAT,AR,AR,AR
1388133295012159492,3,الدراتى,AR-LAT,AR,AR,AR
1357696627864195073,1,بعرف,AR-LAT,AR,AR,AR
1357696627864195073,2,بس,AR-LAT,AR,AR,AR
1357696627864195073,3,الله,AR-LAT,AR,AR,AR
1357696627864195073,4,ياخدو,AR-LAT,AR,AR,AR
1357696627864195073,5,نكد,AR-LAT,AR,AR,AR
1357696627864195073,6,علي,AR-LAT,AR,AR,AR
1357696627864195073,7,مو,AR-LAT,AR,AR,AR
1357696627864195073,8,قادره,AR-LAT,AR,AR,AR
1357696627864195073,9,اضحك,AR-LAT,AR,AR,AR
1357696627864195073,10,😂,OTHER,OTHER,OTHER,OTHER
1241722270692913153,1,هي,AR-LAT,AR,AR,AR
1241722270692913153,2,مش,AR-LAT,AR,AR,AR
1241722270692913153,3,مقياس,AR-LAT,AR,AR,AR
1241722270692913153,4,عامة,AR-LAT,AR,AR,AR
1241722270692913153,5,عشان,AR-LAT,AR,AR,AR
1241722270692913153,6,العربي,AR-LAT,AR,AR,AR
1241722270692913153,7,مش,AR-LAT,AR,AR,AR
1241722270692913153,8,نحو,AR-LAT,AR,AR,AR
1241722270692913153,9,بس,AR-LAT,AR,AR,AR
1241722270692913153,10,😂,OTHER,OTHER,OTHER,OTHER
gxpqn1s,1,الموضوع,AR-LAT,AR,AR,AR
gxpqn1s,2,هوية,AR-LAT,AR,AR,AR
gxpqn1s,3,..,OTHER,OTHER,OTHER,OTHER
gxpqn1s,4,المصريين,AR-LAT,AR,AR,AR
gxpqn1s,5,مش,AR-LAT,AR,AR,AR
gxpqn1s,6,عرب,AR-LAT,AR,AR,AR
gxpqn1s,7,بالتاريخ,AR-LAT,AR,AR,AR
gxpqn1s,8,و,AR-LAT,AR,AR,AR
gxpqn1s,9,العلم,AR-LAT,AR,AR,AR
gxpqn1s,10,لكن,AR-LAT,AR,AR,AR
gxpqn1s,11,مظنش,AR-LAT,AR,AR,AR
gxpqn1s,12,ان,AR-LAT,AR,AR,AR
gxpqn1s,13,في,AR-LAT,AR,AR,AR
gxpqn1s,14,حد,AR-LAT,AR,AR,AR
gxpqn1s,15,عايز,AR-LAT,AR,AR,AR
gxpqn1s,16,تفرقة,AR-LAT,AR,AR,AR
gxpqn1s,17,..,OTHER,OTHER,OTHER,OTHER
gxpqn1s,18,هما,AR-LAT,AR,AR,AR
gxpqn1s,19,اخواتنا,AR-LAT,AR,AR,AR
gxpqn1s,20,و,AR-LAT,AR,AR,AR
gxpqn1s,21,جيرانا,AR-LAT,AR,AR,AR
1376516402455142402,1,انا,AR-LAT,AR,AR,AR
1376516402455142402,2,بأقولها,AR-LAT,AR,AR,AR
1376516402455142402,3,من,AR-LAT,AR,AR,AR
1376516402455142402,4,زمان,AR-LAT,AR,AR,AR
1376516402455142402,5,اكتر,AR-LAT,AR,AR,AR
1376516402455142402,6,من,AR-LAT,AR,AR,AR
1376516402455142402,7,مرة,AR-LAT,AR,AR,AR
1376516402455142402,8,ورا,AR-LAT,AR,AR,AR
1376516402455142402,9,بعض,AR-LAT,AR,AR,AR
1376516402455142402,10,كمان,AR-LAT,AR,AR,AR
1376516402455142402,11,في,AR-LAT,AR,AR,AR
1376516402455142402,12,الجملة,AR-LAT,AR,AR,AR
1376516402455142402,13,الواحدة,AR-LAT,AR,AR,AR
1376516402455142402,14,كارثة,AR-LAT,AR,AR,AR
1376516402455142402,15,😪,OTHER,OTHER,OTHER,OTHER
1376516402455142402,16,😂,OTHER,OTHER,OTHER,OTHER
1376516402455142402,17,😂,OTHER,OTHER,OTHER,OTHER
1376516402455142402,18,😂,OTHER,OTHER,OTHER,OTHER
1309346607595507714,1,انا,AR-LAT,AR,AR,AR
1309346607595507714,2,مش,AR-LAT,AR,AR,AR
1309346607595507714,3,عارفة,AR-LAT,AR,AR,AR
1309346607595507714,4,في,AR-LAT,AR,AR,AR
1309346607595507714,5,ايه,AR-LAT,AR,AR,AR
1309346607595507714,6,بس,AR-LAT,AR,AR,AR
1309346607595507714,7,في,AR-LAT,AR,AR,AR
1309346607595507714,8,حاجه,AR-LAT,AR,AR,AR
1309346607595507714,9,غلط,AR-LAT,AR,AR,AR
1309346607595507714,10,..,OTHER,OTHER,OTHER,OTHER
1309346607595507714,11,انا,AR-LAT,AR,AR,AR
1309346607595507714,12,بقيت,AR-LAT,AR,AR,AR
1309346607595507714,13,أغبى,AR-LAT,AR,AR,AR
1309346607595507714,14,و,AR-LAT,AR,AR,AR
1309346607595507714,15,اتفه,AR-LAT,AR,AR,AR
1309346607595507714,16,و,AR-LAT,AR,AR,AR
1309346607595507714,17,اعبط,AR-LAT,AR,AR,AR
1309346607595507714,18,من,AR-LAT,AR,AR,AR
1309346607595507714,19,الاول,AR-LAT,AR,AR,AR
1309346607595507714,20,بسنين,AR-LAT,AR,AR,AR
1309346607595507714,21,ضوئية,AR-LAT,AR,AR,AR
1309346607595507714,22,..,OTHER,OTHER,OTHER,OTHER
1309346607595507714,23,في,AR-LAT,AR,AR,AR
1309346607595507714,24,ايه,AR-LAT,AR,AR,AR
1309346607595507714,25,بجد,AR-LAT,AR,AR,AR
1309346607595507714,26,؟,OTHER,OTHER,OTHER,OTHER
1309346607595507714,27,؟,OTHER,OTHER,OTHER,OTHER
1309346607595507714,28,؟,OTHER,OTHER,OTHER,OTHER
1309346607595507714,29,؟,OTHER,OTHER,OTHER,OTHER
1309346607595507714,30,!,OTHER,OTHER,OTHER,OTHER
1309346607595507714,31,!,OTHER,OTHER,OTHER,OTHER
1309346607595507714,32,!,OTHER,OTHER,OTHER,OTHER
1309346607595507714,33,!,OTHER,OTHER,OTHER,OTHER
gwivpof,1,انت,AR-LAT,AR,AR,AR
gwivpof,2,كمان,AR-LAT,AR,AR,AR
gwivpof,3,😊,OTHER,OTHER,OTHER,OTHER
1185670720577298433,1,مش,AR-LAT,AR,AR,AR
1185670720577298433,2,خفة,AR-LAT,AR,AR,AR
1185670720577298433,3,دم,AR-LAT,AR,AR,AR
1185670720577298433,4,التعليق,AR-LAT,AR,AR,AR
1185670720577298433,5,على,AR-LAT,AR,AR,AR
1185670720577298433,6,مشاركة,AR-LAT,AR,AR,AR
1185670720577298433,7,النساء,AR-LAT,AR,AR,AR
1185670720577298433,8,والفتيات,AR-LAT,AR,AR,AR
1185670720577298433,9,في,AR-LAT,AR,AR,AR
1185670720577298433,10,مظاهرات,AR-LAT,AR,AR,AR
1185670720577298433,11,والتقليل,AR-LAT,AR,AR,AR
1185670720577298433,12,من,AR-LAT,AR,AR,AR
1185670720577298433,13,دورهن,AR-LAT,AR,AR,AR
1185670720577298433,14,لمجرد,AR-LAT,AR,AR,AR
1185670720577298433,15,``,OTHER,OTHER,OTHER,OTHER
1185670720577298433,16,نساء,AR-LAT,AR,AR,AR
1185670720577298433,17,جميلات,AR-LAT,AR,AR,AR
1185670720577298433,18,',OTHER,OTHER,OTHER,OTHER
1185670720577298433,19,!,OTHER,OTHER,OTHER,OTHER
1185670720577298433,20,!,OTHER,OTHER,OTHER,OTHER
1388642876024934406,1,الاحياء,AR-LAT,AR,AR,AR
1388642876024934406,2,0,OTHER,OTHER,OTHER,OTHER
1388642876024934406,3,مريم,AR-LAT,AR,AR,AR
1388642876024934406,4,1,OTHER,OTHER,OTHER,OTHER
1341505868500758530,1,انا,AR-LAT,AR,AR,AR
1341505868500758530,2,لسه,AR-LAT,AR,AR,AR
1341505868500758530,3,حاضنك,AR-LAT,AR,AR,AR
1341505868500758530,4,انهارده,AR-LAT,AR,AR,AR
1341505868500758530,5,انت,AR-LAT,AR,AR,AR
1341505868500758530,6,بتقول,AR-LAT,AR,AR,AR
1341505868500758530,7,ايه,AR-LAT,AR,AR,AR
1341505868500758530,8,😂,OTHER,OTHER,OTHER,OTHER
1341505868500758530,9,😂,OTHER,OTHER,OTHER,OTHER
1337561901648261124,1,عالمي,AR-LAT,AR,AR,AR
1337561901648261124,2,والله,AR-LAT,AR,AR,AR
1337561901648261124,3,❤,OTHER,OTHER,OTHER,OTHER
1405056292432101379,1,رحلة,AR-LAT,AR,AR,AR
1405056292432101379,2,داخل,AR-LAT,AR,AR,AR
1405056292432101379,3,القلب,AR-LAT,AR,AR,AR
1405056292432101379,4,البشري,AR-LAT,AR,AR,AR
1405056292432101379,5,❤,OTHER,OTHER,OTHER,OTHER
1253280328480960512,1,ma,AR,OL,AR-LAT,AR-LAT
1253280328480960512,2,tension,AR,OL,EN,AR-LAT
1403595886052229123,1,Bonjour,AR,OL,OL,OL
1403595886052229123,2,ya,,AR-LAT,AR-LAT,AR-LAT
1403595886052229123,3,helwin,,AR-LAT,AR-LAT,AR-LAT
1403595886052229123,4,❤,OTHER,OTHER,OTHER,OTHER
1403595886052229123,5,️,OTHER,OTHER,OTHER,OTHER
1403595886052229123,6,nchallah,FR,AR-LAT,AR-LAT,AR-LAT
1403595886052229123,7,liom,,AR-LAT,AR-LAT,AR-LAT
1403595886052229123,8,ykoun,,AR-LAT,AR-LAT,AR-LAT
1403595886052229123,9,7elo,,AR-LAT,AR-LAT,AR-LAT
1403595886052229123,10,metelkoun,,AR-LAT,AR-LAT,AR-LAT
1403595886052229123,11,✨,OTHER,OTHER,OTHER,OTHER
fv1wcrw,1,عاش,AR-LAT,AR,AR,AR
fv1wcrw,2,...,OTHER,OTHER,OTHER,OTHER
fv1wcrw,3,نحنا,OTHER,AR,AR,AR
fv1wcrw,4,كبيرنا,OTHER,AR,AR,AR
fv1wcrw,5,كنا,AR-LAT,AR,AR,AR
fv1wcrw,6,نلعب,AR-LAT,AR,AR,AR
fv1wcrw,7,طابة,AR-LAT,AR,AR,AR
fv1wcrw,8,بالجوزة,AR-LAT,AR,AR,AR
fv1wcrw,9,البلاستيك,AR-LAT,AR,AR,AR
fv1wcrw,10,تبع,AR-LAT,AR,AR,AR
fv1wcrw,11,الفولار,AR-LAT,AR,AR,AR
fv1wcrw,12,...,OTHER,OTHER,OTHER,OTHER
fv1wcrw,13,و,AR-LAT,AR,AR,AR
fv1wcrw,14,يا,OTHER,AR,AR,AR
fv1wcrw,15,ويلك,OTHER,AR,AR,AR
fv1wcrw,16,و,OTHER,AR,AR,AR
fv1wcrw,17,يا,AR-LAT,AR,AR,AR
fv1wcrw,18,سواد,AR-LAT,AR,AR,AR
fv1wcrw,19,ليلك,AR-LAT,AR,AR,AR
fv1wcrw,20,ان,AR-LAT,AR,AR,AR
fv1wcrw,21,ضيعتها,AR-LAT,AR,AR,AR
909204980296568832,1,قولي,AR-LAT,AR,AR,AR
909204980296568832,2,مين,AR-LAT,AR,AR,AR
909204980296568832,3,في,AR-LAT,AR,AR,AR
909204980296568832,4,دي,AR-LAT,AR,AR,AR
909204980296568832,5,ام,AR-LAT,AR,AR,AR
guohpx9,1,خريج,AR-LAT,AR,AR,AR
guohpx9,2,؟,OTHER,OTHER,OTHER,OTHER
guohpx9,3,و,AR-LAT,AR,AR,AR
guohpx9,4,شغال,AR-LAT,AR,AR,AR
guohpx9,5,ف,AR-LAT,AR,AR,AR
guohpx9,6,ايه,AR-LAT,AR,AR,AR
guohpx9,7,؟,OTHER,AR,OTHER,OTHER
g8pcr8d,1,هتكل,AR-LAT,AR,AR,AR
g8pcr8d,2,على,AR-LAT,AR,AR,AR
g8pcr8d,3,الله,AR-LAT,AR,AR,AR
g8pcr8d,4,آنا,AR-LAT,AR,AR,AR
g8pcr8d,5,ومش,AR-LAT,AR,AR,AR
g8pcr8d,6,هتشوف,AR-LAT,AR,AR,AR
g8pcr8d,7,خلقة,AR-LAT,AR,AR,AR
g8pcr8d,8,أهلي,AR-LAT,AR,AR,AR
g8pcr8d,9,تاني,AR-LAT,AR,AR,AR
g8pcr8d,10,Hattakel,,AR-LAT,AR-LAT,AR-LAT
g8pcr8d,11,3la,,AR-LAT,AR-LAT,AR-LAT
g8pcr8d,12,allah,FR,AR-LAT,AR-LAT,AR-LAT
g8pcr8d,13,aana,,AR-LAT,AR-LAT,AR-LAT
g8pcr8d,14,we,,AR-LAT,AR-LAT,AR-LAT
g8pcr8d,15,me4,,AR-LAT,AR-LAT,AR-LAT
